representants_id;adresse;code_postal;derniere_publication_activite;date_premiere_publication;declaration_organisation_appartenance;declaration_tiers;denomination;identifiant_national;activites_publiees;page_facebook;page_linkedin;page_twitter;site_web;nom_usage_HATVP;pays;sigle_HATVP;type_identifiant_national;ville;label_categorie_organisation
1712;"ASSEMBLEE PERMANENTE CHAMBRES DE METIE
12 AVENUE MARCEAU";75008;27/03/2019 09:47:36;29/09/2017 14:18:11;False;False;CMA FRANCE;187500046;True;https://www.facebook.com/apcmafrance/;;https://twitter.com/apcmafrance;http://www.artisanat.fr;;FRANCE;APCM;SIREN;PARIS;Chambre consulaire
1713;"SA EAUX MINERALES EVIAN
DANONE EAUX FRANCE
11 AVENUE GENERAL DUPAS";74500;29/03/2019 18:08:22;05/12/2017 11:13:19;True;False;SA EAUX MINERALES EVIAN;797080850;True;;;;;EVIAN;FRANCE;;SIREN;EVIAN LES BAINS;Société commerciale
1714;;78008;08/04/2019 10:56:55;12/04/2018 18:00:55;True;False;RENAULT TRUCKS DEFENSE;662043405;True;;;;http://www.renault-trucks-defense.com/;;FRANCE;;SIREN;VERSAILLES CEDEX;Société commerciale
1715;"FEDERATION FR COMBUSTIBLES ET CARBURAN
114 AVENUE DE WAGRAM";75017;11/04/2019 12:43:35;17/10/2017 13:50:49;False;False;FEDERATION FR COMBUSTIBLES ET CARBURANTS;389409137;True;;;;http://www.ff3c.org;FEDERATION FRANCAISE DES COMBUSTIBLES CARBURANTS ET CHAUFFAGE;FRANCE;FF3C;SIREN;PARIS;Organisation professionnelle
1716;;26300;22/03/2019 16:53:58;25/04/2018 12:16:17;False;False;ASS NEGAWATT COMPAGNIE DES NEGAWATTS;492130653;True;https://www.facebook.com/negaWatt.association/;https://www.linkedin.com/company/association-n%C3%A9gawatt/?trk=biz-companies-cym;https://twitter.com/nWassociation;https://negawatt.org;LA COMPAGNIE DES NEGAWATTS;FRANCE;;SIREN;ALIXAN;Association
1717;"CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES
8-10 TERRASSE BELLINI";92800;29/03/2019 14:19:30;26/12/2017 12:13:55;False;False;CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES;303215016;True;https://fr-fr.facebook.com/CPMEnationale;https://fr.linkedin.com/company/cgpme-nationale;https://twitter.com/CPMEnationale;https://www.cpme.fr/;;FRANCE;CPME;SIREN;PUTEAUX;Organisation professionnelle
1718;"CENTRE DEP JEUNES AGRICULTEURS
CREAVALLEE NORD
BOULEVARD DES SAVEURS";24660;07/10/2019 14:20:10;13/04/2018 10:08:49;False;False;CENTRE DEP JEUNES AGRICULTEURS;781703202;True;https://www.facebook.com/Jeunes-Agriculteurs-Dordogne-300178553434380/;;https://twitter.com/jadordogne;https://www.jeunesagriculteurs24.fr;JEUNES AGRICULTEURS DORDOGNE 24;FRANCE;;SIREN;COULOUNIEIX CHAMIERS;Syndicat
1719;"DOW FRANCE
23 AVENUE JULES RIMET
CS 80004 ST DENIS";93631;25/10/2018 18:43:36;03/04/2018 16:19:24;True;False;DOW FRANCE;552012791;True;https://www.facebook.com/DowFrance/;;https://twitter.com/dow_fr?lang=en;https://fr.dow.com/fr-fr;;FRANCE;;SIREN;LA PLAINE ST DENIS CEDEX;Société commerciale
1720;"AIRBUS DEFENCE AND SPACE SAS
31 Rue des Cosmonautes
ZI du Palays
31402 TOULOUSE CEDEX 4";31402;26/03/2019 14:58:06;19/01/2018 12:11:27;True;False;AIRBUS DEFENCE AND SPACE SAS;393341516;True;;;;https://www.airbus.com;;FRANCE;;SIREN;TOULOUSE;Société commerciale
1721;"Synadiet
101, rue Saint-Lazare";75009;08/03/2019 11:10:41;27/03/2018 18:21:17;True;False;SYNDICAT NATIONAL DES COMPLEMENTS ALIMENTAIRES;351015557;True;;;;http://www.synadiet.org;SYNDICAT NATIONAL DES COMPLEMENTS ALIMENTAIRES;FRANCE;;SIREN;PARIS;Syndicat
1722;1 rue de la Ménandie - Nouveau port;57050;;12/12/2017 16:03:15;True;True;FEDERATION DES PROFESSIONNELS DE L'ALIMENTATION ET DES METIERS DE BOUCHE (CGAD MOSELLE);H592994634;False;;;;http://www.cgad.fr/;;FRANCE;;HATVP;METZ;Organisation professionnelle
1723;"FEDERATION BAT ET TRAVAUX PUBL
344 BD MICHELET";13009;15/03/2019 15:11:58;24/04/2018 11:59:58;False;False;FEDERATION BTP 13;782813992;True;https://www.facebook.com/btp13/;;;http://www.d13.ffbatiment.fr/;FÉDÉRATION DU BÂTIMENT ET DES TP DES BOUCHES-DU-RHÔNE;FRANCE;FFB 13;SIREN;MARSEILLE 9;Organisation professionnelle
1724;"RENAULT TRUCKS
99 ROUTE DE LYON
";69806;19/03/2019 13:44:56;04/12/2017 18:00:30;True;True;RENAULT TRUCKS;954506077;True;;;;;;FRANCE;;SIREN;ST PRIEST CEDEX;Société commerciale
1725;"SOC VELUX FRANCE
1 RUE PAUL CEZANNE";91420;28/03/2019 15:12:34;01/09/2017 14:36:58;False;False;SOC VELUX FRANCE;970200044;True;https://fr-fr.facebook.com/velux.france/;;https://twitter.com/VELUX_France;http://www.velux.fr/;;FRANCE;;SIREN;MORANGIS;Société commerciale
1726;;75009;27/04/2018 16:42:35;14/12/2017 14:30:41;True;False;SOLVAY;775747793;True;;;;;;FRANCE;;SIREN;PARIS;Société commerciale
1727;"ASS CONFERENCE DES GRANDES ECOLES
11 RUE CARRIER BELLEUSE";75015;29/11/2019 17:21:08;18/04/2019 15:11:46;False;False;ASS CONFERENCE DES GRANDES ECOLES;429580368;True;;;https://twitter.com/ConferenceDesGE;http://www.cge.asso.fr;;FRANCE;;SIREN;PARIS;Association
1728;"FED NAT SOCIETES ANONYMES FONDATION HL
14 RUE LORD BYRON";75008;25/04/2019 17:27:19;24/04/2018 17:37:06;True;False;FED NAT SOCIETES ANONYMES FONDATION HLM;434857009;True;;;https://twitter.com/federationesh?lang=fr;http://www.esh.fr/;;FRANCE;;SIREN;PARIS;Organisation professionnelle
1729;"SYNDICAT FRANCAIS INDUSTRIE CIMENTIERE
INFOCIMENTS
COURBEVOIE
7 PLACE DE LA DEFENSE";92974;27/03/2019 10:40:46;29/01/2018 15:35:32;True;False;SYNDICAT FRANCAIS INDUSTRIE CIMENTIERE;784359846;True;;;https://twitter.com/IndustrieCiment;http://www.infociments.fr/;SYNDICAT FRANÇAIS DE L'INDUSTRIE CIMENTIÈRE;FRANCE;SFIC;SIREN;PARIS LA DEFENSE CEDEX;Organisation professionnelle
1730;"UNIBAIL MANAGEMENT
7 PLACE DU CHANCELIER ADENAUER";75116;01/04/2019 11:10:42;12/12/2017 16:56:07;True;False;UNIBAIL MANAGEMENT;414878389;True;;;;;;FRANCE;;SIREN;PARIS;Société commerciale
1731;;13626;;05/02/2018 10:45:03;True;False;FED REGION SYNDICAT EXPLOITANT AGRICOLE;403797954;False;;;;;FÉDÉRATION RÉGIONALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE PROVENCE-ALPES-CÔTE-D'AZUR;FRANCE;FRSEA PACA;SIREN;AIX EN PROVENCE CEDEX 1;Syndicat
1732;"A D I VALOR
CAT SUD
68 COURS ALBERT THOMAS";69371;20/05/2019 14:43:59;03/04/2018 12:01:32;True;False;A.D.I.VALOR;438368409;True;;;;https://www.adivalor.fr/;AGRICULTEURS DISTRIBUTEURS INDUSTRIELS POUR LA VALORISATION DES DECHETS AGRICOLES;FRANCE;;SIREN;LYON cedex 08;Société commerciale
1733;"EDENRED France
Immeuble Columbus
178 boulevard Gabriel Péri";92240;29/03/2019 17:52:07;14/12/2017 11:56:04;True;False;EDENRED FRANCE;393365135;True;;;;https://www.edenred.fr/;;FRANCE;;SIREN;MALAKOFF;Société commerciale
1734;"F N A R
14 RUE LORD BYRON";75008;13/05/2019 15:39:07;20/04/2018 12:21:04;True;False;F.N.A.R.;537838203;True;;;https://twitter.com/FNARhlm;http://www.fnar-habitat.org;FEDERATION NATIONALE DES ASSOCIATIONS REGIONALES D'ORGANISMES D'HLM;FRANCE;F.N.A.R;SIREN;PARIS;Association
1735;;75015;12/07/2018 17:14:52;12/10/2017 09:06:39;True;True;ASSOCIATION POUR LE DEVELOPPEMENT ECONOMIQUE DES DEPARTEMENTS D'OUTRE MER DANS LA CEE EURODOM;W751091637;True;;;;http://www.eurodom.org/;;FRANCE;EURODOM;RNA;PARIS 15E;Association
1736;"DIRECT ENERGIE
2 B RUE LOUIS ARMAND";75015;25/03/2019 15:33:51;04/10/2017 11:10:25;True;False;TOTAL DIRECT ENERGIE;442395448;True;;;;https://www.direct-energie.com/groupe/fr;;FRANCE;;SIREN;PARIS;Société commerciale
1737;;92270;28/11/2019 14:02:27;25/04/2018 12:31:58;False;True;PIETRA CONSULTING;H323593254;True;;;;;;FRANCE;;HATVP;BOIS COLOMBES;Consultant indépendant
1738;"2 BIS RUE JEAN MOULIN
BP 10133";09003;;24/04/2018 11:45:15;True;True;UNION DES ENTREPRISES DE PROXIMITE DE L'ARIEGE - U2P DE L'ARIEGE;W091000397;False;;;;;;FRANCE;U2P 09;RNA;FOIX;Organisation professionnelle
1739;"ASSOCIATION INTERCEREALES
23-25, AVENUE DE NEUILLY";75116;23/10/2018 10:28:10;13/04/2018 08:50:29;False;False;ASSOCIATION INTERCEREALES;452007545;True;;;;http://www.intercereales.com/;;FRANCE;;SIREN;PARIS;Association
1740;"CONFED SYND MEDICAUX FRANCAIS
79 RUE DE TOCQUEVILLE";75017;;26/04/2018 11:32:26;False;False;CONFED SYND MEDICAUX FRANCAIS;784311672;False;https://fr-fr.facebook.com/CSMFFrance/;;https://twitter.com/csmf_officiel;http://www.csmf.org/;CONFEDERATION DES SYNDICATS MEDICAUX FRANCAIS;FRANCE;CSMF;SIREN;PARIS;Organisation professionnelle
1741;"THOMAS MARKO ET ASSOCIES
22 AVENUE FRANKLIN DELANO ROOSEVELT";75008;18/03/2019 16:37:26;14/09/2017 11:17:36;True;True;THOMAS MARKO ET ASSOCIES;341949410;True;https://www.facebook.com/pg/tmaconseil;https://fr.linkedin.com/company/thomas-marko-&-associ-s;https://twitter.com/tma_team;http://www.thomasmarko-associes.com;;FRANCE;;SIREN;PARIS;Société commerciale
1742;"2B CONSEIL
58 RUE DE VAUGIRARD";75006;07/04/2019 16:10:06;01/02/2019 14:26:24;False;True;2B CONSEIL;819062340;True;;;;;;FRANCE;;SIREN;PARIS;Société commerciale
1743;"UNION REG MUTUALITE FRANCAISE REG CENT
5 QUAI DE LA SAUSSAYE";41000;31/03/2019 18:52:15;08/08/2017 11:11:12;True;True;UNION REG MUTUALITE FRANCAISE REG CENTRE;333645034;True;;;;https://centrevaldeloire.mutualite.fr/;MUTUALITE FRANCAISE CENTRE VAL DE LOIRE;FRANCE;;SIREN;BLOIS;Organisation professionnelle
1744;"LIGUE FRANCAISE PROTECTION OISEAUX
LPO BIRDLIFE
LES FONDERIES ROYALES
8 RUE DU DOCTEUR JACQUES PUJOS
BP 90263";17300;06/05/2019 17:07:26;20/12/2017 14:47:42;True;False;LIGUE FRANCAISE PROTECTION OISEAUX;784263287;True;https://www.facebook.com/LPO.fr;;https://twitter.com/LPOFrance;https://www.lpo.fr/;LIGUE POUR LA PROTECTION DES OISEAUX;FRANCE;LPO;SIREN;ROCHEFORT;Association
1745;"ASS NAT OFFICIERS CARRIERE EN RETRAITE
15 RUE CLER";75007;;18/10/2017 10:43:34;False;False;ASS NAT OFFICIERS CARRIERE EN RETRAITE;327528782;False;;;;http://www.anocr.com;ASSOCIATION NATIONALE DES OFFICIERS DE CARRIÈRE EN RETRAITE;FRANCE;ANOCR;SIREN;PARIS;Association
1746;"PARISBRUXELLES
9 AVENUE ALFRED VAN PELT";62300;;19/04/2018 17:03:24;False;False;PARISBRUXELLES;812087559;False;https://www.facebook.com/parisbruxellesorg/;;;http://www.parisbruxelles.org;;FRANCE;;SIREN;LENS;Société civile (autre que cabinet d’avocats)
1747;"ORDRE DES ARCHITECTES
308 AVENUE THIERS";33100;28/08/2019 12:33:28;28/08/2019 11:09:41;True;False;ORDRE DES ARCHITECTES;781844436;True;;;;;CONSEIL REGIONAL DE L'ORDRE DES ARCHITECTES NOUVELLE-AQUITAINE;FRANCE;;SIREN;BORDEAUX;Organisation professionnelle
1748;"KASPERSKY LAB FRANCE
L IMMEUBLE L EUROPEEN BATIMENT
2 RUE JOSEPH MONIER";92859;15/03/2019 13:42:33;26/04/2018 17:28:08;False;False;KASPERSKY LAB FRANCE;478315872;True;https://www.facebook.com/kasperskylabfrance/;https://www.linkedin.com/company/4974159/;https://twitter.com/kasperskyfrance;https://www.kaspersky.fr/;;FRANCE;;SIREN;RUEIL MALMAISON CEDEX;Société commerciale
1749;"LE MOUVEMENT ASSOCIATIF
28 PLACE SAINT GEORGES";75009;19/12/2018 18:16:10;03/05/2018 11:49:23;True;False;LE MOUVEMENT ASSOCIATIF;430349100;True;https://www.facebook.com/lemouvementassociatif;https://www.linkedin.com/company/11004076/;https://twitter.com/lemouvementasso/;http://lemouvementassociatif.org;;FRANCE;;SIREN;PARIS;Association
1750;"INSTITUT DE LA PROTECTION SOCIALE
42 AVENUE GEORGES POMPIDOU";69003;01/04/2019 11:52:08;04/09/2017 15:02:42;False;False;INSTITUT DE LA PROTECTION SOCIALE;539540492;True;;https://www.linkedin.com/company-beta/3350352/;https://twitter.com/BrunoChretien;http://www.institut-de-la-protection-sociale.fr/;;FRANCE;IPS;SIREN;LYON;Association
1751;AVENUE ADOLPHE FIGUET;26100;26/03/2019 11:40:52;26/03/2019 11:26:27;False;False;CHAMBRE DES METIERS ET DE L'ARTISANAT DE LA DROME;130012503;True;https://www.facebook.com/CMA26;https://www.linkedin.com/company/cma-26/;https://twitter.com/CMA_26;https://www.cma-drome.fr;;FRANCE;;SIREN;ROMANS SUR ISERE;Chambre consulaire
1752;"JEUNES AGRICULTEURS DE SAONE ET LOIRE
MAISON DE L AGRICULTURE
59 RUE DU 19 MARS 1962
BP 522";71000;08/04/2019 15:52:29;12/04/2018 15:31:44;True;True;JEUNES AGRICULTEURS DE SAONE ET LOIRE;389000811;True;;;;;;FRANCE;JEUNES AGRICULTEURS 71;SIREN;MACON;Syndicat
1753;"JEUNES AGRICULTEURS OCCITANIE
Chemin de Borderouge
BP22107";31321;06/09/2018 13:46:27;18/04/2018 14:56:06;True;False;JEUNES AGRICULTEURS OCCITANIE;408692929;True;;;;;;FRANCE;;SIREN;Castanet Tolosan cedex;Syndicat
1754;"ELENGY
11 AVENUE MICHEL RICARD";92274;23/04/2019 10:42:02;06/12/2017 12:25:17;True;False;ELENGY;451438782;True;;;;;;FRANCE;;SIREN;BOIS COLOMBES CEDEX;Société commerciale
1755;"THERABEL LUCIEN PHARMA
19 RUE ALPHONSE DE NEUVILLE";75017;;30/04/2018 16:18:48;True;False;THERABEL LUCIEN PHARMA;562113274;False;;;;;;FRANCE;;SIREN;PARIS;Société commerciale
1756;"USPO
43 RUE DE PROVENCE";75009;08/04/2019 09:19:25;24/04/2018 17:32:02;True;False;UNION DES SYND DE PHARMACIENS D OFFICINE;442322053;True;https://www.facebook.com/USPO-145918968882519/?ref=bookmarks;;https://twitter.com/syndicat_uspo?lang=fr;http://www.uspo.fr/;UNION DES SYNDICATS DE PHARMACIENS D'OFFICINE;FRANCE;UPSO;SIREN;PARIS;Syndicat
1757;"LES ENTREPRISES DU MEDICAMENT
58 BOULEVARD GOUVION SAINT CYR
CS 70073";75858;28/03/2019 18:37:24;10/11/2017 11:36:45;True;True;LES ENTREPRISES DU MEDICAMENT;784668543;True;https://fr-fr.facebook.com/lemedicamentetmoi/;https://fr.linkedin.com/company/leem;https://twitter.com/leemfrance?lang=fr;http://www.leem.org/;;FRANCE;LEEM;SIREN;PARIS CEDEX 17;Organisation professionnelle
1758;"CONF NAT AGRI EXPLOITANTS FAMIL MODEF
14 BOULEVARD D AQUITAINE";16000;08/07/2019 11:37:31;25/03/2019 16:41:00;False;False;CONFEDERATION NATIONALE AGRICOLE DES EXPLOITANTS FAMILIAUX MODEF;403490634;True;https://www.facebook.com/MODEF-305575469606855/;;https://twitter.com/ModefNational;http://www.modef.fr/WD210AWP/WD210Awp.exe/CONNECT/FTmodef;;FRANCE;;SIREN;ANGOULEME;Syndicat
1759;"MORLANNE CONSEIL SAS
PARIS 16
111 AVENUE VICTOR HUGO";75784;02/04/2019 22:22:27;24/04/2018 09:20:51;False;True;MORLANNE CONSEIL-SAS;813595477;True;;;;;;FRANCE;;SIREN;PARIS CEDEX 16;Consultant indépendant
1760;"CIE NAT DES COMMISSAIRES AUX COMPTES
16 AVENUE DE MESSINE";75008;01/04/2019 08:54:46;24/04/2018 17:56:14;False;False;CIE NAT DES COMMISSAIRES AUX COMPTES;784179798;True;;;;;COMPAGNIE NATIONALE DES COMMISSAIRES AUX COMPTES;FRANCE; CNCC;SIREN;PARIS;Organisation professionnelle
1761;"MOUVEMENT FR POUR UN REVENU DE BASE
40 RUE DE DANTZIG";75015;22/04/2018 15:48:03;22/04/2018 15:40:13;True;False;MOUVEMENT FRANCAIS POUR UN REVENU DE BASE;798049482;True;https://www.facebook.com/RevenudeBase/;;https://twitter.com/revenudebaseFr;http://www.revenudebase.info/;;FRANCE;;SIREN;PARIS;Association
1762;"EUROPORTE
2400 TOUR LILLE EUROPE
11 PARVIS DE ROTTERDAM
EURALILLE";59777;;28/12/2017 10:08:35;True;False;EUROPORTE;450796347;False;;;;;;FRANCE;;SIREN;LILLE;Société commerciale
1763;;75852;15/03/2019 17:09:58;05/09/2017 11:36:26;True;False;SYND FEDERATION  FRANCAISE DU BATIMENT GRAND PARIS;784718033;True;;;https://twitter.com/ffbgrandparis?lang=fr;http://www.grandparis.ffbatiment.fr/;FEDERATION FRANCAISE DU BATIMENT DU GRAND PARIS;FRANCE;FFB GRAND PARIS;SIREN;PARIS CEDEX 17;Organisation professionnelle
1764;"CARREFOUR MANAGEMENT
93, AVENUE DE PARIS
TSA 5555";91889;28/03/2019 11:17:24;12/12/2017 16:24:32;True;True;CARREFOUR MANAGEMENT;403245061;True;;;;;;FRANCE;;SIREN;MASSY CEDEX;Société commerciale
1765;"DECATHLON
VILLENEUVE D
ASCQ
4 BOULEVARD DE MONS
BP 299";59665;18/03/2019 12:11:31;04/12/2018 09:47:48;True;False;DECATHLON;306138900;True;;;https://twitter.com/decathlon;https://www.decathlon.fr/;;FRANCE;;SIREN;VILLENEUVE D ASCQ CEDEX;Société commerciale
1766;"LE CONCERT DE L HOSTEL DIEU
10 RUE BOURGELAT";69002;;12/12/2018 12:18:04;True;False;LE CONCERT DE L HOSTEL DIEU;417703584;False;;;;http://www.concert-hosteldieu.com;;FRANCE;;SIREN;LYON;Association
1767;"CHAMBRE SYND IMPORTAT FR FRUITS LEGUME
CP60767 CHEVILLY LARUE
BATIMENT B3 FRUILEG
3 AVENUE DU VIADUC
CHEVILLY LARUE";94594;;14/12/2017 14:55:36;True;False;CHAMBRE SYND IMPORTAT FR FRUITS LEGUMES;785688508;False;;;;http://www.csif.eu;CHAMBRE SYNDICALE DES IMPORTATEURS FRANÇAIS DE FRUITS ET LEGUMES;FRANCE;CSIF;SIREN;RUNGIS CEDEX 2;Association
1768;"MELCHIOR INVESTISSEMENTS ET INDUSTRIES
M2I
BATIMENT D RES LES BUREAUX DE LA COLI 
1 RUE ROYALE";92213;19/11/2019 11:59:43;13/12/2017 10:03:06;True;False;MELCHIOR INVESTISSEMENTS ET INDUSTRIES;505355016;True;https://facebook.com/M2i-Life-Sciences-1590372427940143;;https://twitter.com/m2ilifesciences.com;https://m2i-lifesciences.com;;FRANCE;;SIREN;ST CLOUD CEDEX;Société commerciale
1769;"ASS MECAN INDUST CONSTRUCTIONS SPECIAL
92038
39-41 RUE LOUIS BLANC";92400;13/11/2019 16:38:09;12/12/2017 16:19:56;True;False;ASS MECAN INDUST CONSTRUCTIONS SPECIALES;302990882;True;;;;http://www.amics.fr/;ASSOCIATION DE LA MÉCANIQUE INDUSTRIELLE ET DES CONSTRUCTIONS SPÉCIALES;FRANCE;AMICS;SIREN;COURBEVOIE;Organisation professionnelle
1770;"ALLIANCE FROID CLIMATISATION ENVIRONNEMENT
12 Rue des Emangeards
 ";61300;18/03/2019 17:05:07;13/12/2017 10:27:36;False;False;ALLIANCE FROID CLIMATISAT ENVIRONNEMENT;444375638;True;;;;http://www.afce.asso.fr;ALLIANCE FROID CLIMATISATION ENVIRONNEMENT;FRANCE;AFCE;SIREN;L AIGLE;Association
1771;"FEDERAT DEP BAT TRAV PUBL SAONE ET LOI
94 RUE DE LYON  CS 20440
71040 MACON cedex9";71000;24/09/2019 11:53:23;30/04/2018 11:34:37;True;False;FEDERAT DEP BAT TRAV PUBL SAONE ET LOIRE;778599860;True;;;;https://www.btp71.ffbatiment.fr;FÉDÉRATION DU BÂTIMENT ET DES TP DE SAÔNE-ET-LOIRE;FRANCE;FFB 71;SIREN;MACON;Organisation professionnelle
1772;"SFIL
1 - 3 RUE DU PASSEUR DE BOULOGNE";92130;20/03/2019 17:05:20;19/12/2017 15:46:18;True;False;SFIL;428782585;True;;https://www.linkedin.com/company/sfil;https://twitter.com/Sfil_FR;https://sfil.fr;SOCIETE DE FINANCEMENT LOCAL;FRANCE;;SIREN;ISSY LES MOULINEAUX;Société commerciale
1773;"SYNDICAT NATIONAL DES OPTICIENS REUNIS
10 RUE AUDUBON";75012;29/03/2019 14:30:53;27/12/2017 10:11:48;True;False;SYNDICAT NATIONAL DES OPTICIENS REUNIS;479951832;True;;;;http://opticiensreunis.org/;SYNDICAT NATIONAL DES OPTICIENS RÉUNIS;FRANCE;SNOR;SIREN;PARIS;Organisation professionnelle
1774;"SYNDICAT NATIONAL FABRIC SUCRE SNFS
7, rue Copernic";75116;28/03/2019 17:16:53;19/12/2017 10:46:05;True;True;SYNDICAT NATIONAL FABRIC SUCRE SNFS;775688484;True;;;;http://www.snfs.fr;SYNDICAT NATIONAL DES FABRICANTS DE SUCRE;FRANCE;SNFS;SIREN;PARIS;Organisation professionnelle
1775;"ASSOCIATION FRANCAISE DU GAZ
8 RUE DE L HOTEL DE VILLE";92200;29/03/2019 15:58:42;16/03/2018 19:35:03;True;True;ASSOCIATION FRANCAISE DU GAZ;784854820;True;;;;;;FRANCE;AFG;SIREN;NEUILLY SUR SEINE;Association
1776;"FEDER BATIMENT TRAVAUX PUBLIC DE MOSEL
FEDERATION BTP 57
3 RUE JEAN ANTOINE CHAPTAL";57070;25/03/2019 16:26:06;22/05/2018 17:43:28;True;False;FEDER BATIMENT TRAVAUX PUBLIC DE MOSELLE;780003448;True;;;;;FEDERATION FRANCAISE DU BATIMENT DE MOSELLE 57;FRANCE;FFB DE MOSELLE 57;SIREN;METZ;Organisation professionnelle
1777;"ASS PROMOTION COMMERCE SERVICE SPECIAL
31 RUE DU 4 SEPTEMBRE";75002;15/10/2019 14:13:22;15/01/2019 16:25:19;True;False;ASS PROMOTION COMMERCE SERVICE SPECIALIS;303432934;True;;;;http://www.procos.org/;;FRANCE;;SIREN;PARIS;Organisation professionnelle
1778;;72000;01/04/2019 10:19:39;25/04/2018 07:52:49;False;False;FEDERATION B T P SARTHE;786338384;True;;;;;FÉDÉRATION DU BÂTIMENT ET DES TRAVAUX PUBLICS DE LA SARTHE;FRANCE;FBTP SARTHE;SIREN;LE MANS;Organisation professionnelle
1779;"FEDERATION FRANCAISE DE LA CHAUSSURE
51 RUE DE MIROMESNIL";75008;;13/12/2017 09:12:35;True;False;FEDERATION FRANCAISE DE LA CHAUSSURE;784408452;False;https://www.facebook.com/French shoes federation/;;;http://www.chaussuredefrance.com;;FRANCE;FFC;SIREN;PARIS;Organisation professionnelle
1780;"CHAMBRE DE METIERS ET DE L ARTISANAT
1 AVENUE DE LA REPUBLIQUE";32550;26/04/2018 16:48:09;26/04/2018 16:09:27;True;False;CHAMBRE DE METIERS ET DE L'ARTISANAT;183200039;True;;;;;CHAMBRE DE METIERS ET DE L'ARTISANAT DU GERS;FRANCE;CMA GERS 32;SIREN;PAVIE;Chambre consulaire
1781;"SAP FRANCE
35 RUE D ALSACE";92309;18/03/2019 11:33:47;29/12/2017 21:17:28;True;False;SAP FRANCE;379821994;True;;;;http://www.sap.com;;FRANCE;;SIREN;LEVALLOIS PERRET CEDEX;Société commerciale
1782;"ASTELLAS PHARMA
26 QUAI CHARLES PASQUA ET
158 RUE DANTON";92300;;21/12/2017 14:55:19;True;False;ASTELLAS PHARMA;542060694;False;;;;;;FRANCE;;SIREN;LEVALLOIS PERRET;Société commerciale
1783;;70000;24/04/2018 17:08:47;16/04/2018 10:59:57;True;False;JEUNES AGRICLTEURS DE HAUTE SAONE;778543272;True;https://fr-fr.facebook.com/jeunesagriculteurs.dehautesaone/;;;;JEUNES AGRICULTEURS HAUTE-SAÔNE 70;FRANCE;;SIREN;VESOUL CEDEX;Syndicat
1784;"LABORATOIRES ARKOPHARMA
LID DE CARROS LE BROC 2709M
ZONE INDUSTRIELLE DE CARROS
1ERE RUE
BP 28";06511;;29/03/2019 11:40:21;True;False;LABORATOIRES ARKOPHARMA;307378489;False;;;;;;FRANCE;;SIREN;CARROS CEDEX;Société commerciale
1785;"ANCRE SAS
100 RUE MOLIÈRE";94200;;13/12/2017 18:21:46;False;True;ANCRE SAS;802845032;False;;;;http://www.csph-international.com/en/index.php;;France;;SIREN;Ivry-sur-Seine;Société commerciale
1786;"ASSOCIATION C BARRE
LA FRICHE BELLE DE MAI
41 RUE JOBIN";13003;07/05/2019 10:09:43;07/03/2019 10:48:47;True;False;ASSOCIATION C. BARRE;477833180;True;https://www.facebook.com/ensemblecbarre;;https://twitter.com/CCbarre;http://www.cbarre.fr/;;FRANCE;;SIREN;MARSEILLE;Association
1787;"CENTRE DEPART JEUNES AGRIC
19 B RUE ALEXANDRE DUMAS";80090;19/09/2019 10:25:50;13/04/2018 09:34:22;True;False;CENTRE DEPART JEUNES AGRIC;780611950;True;;;;;LES JEUNES AGRICULTEURS DE LA SOMME 80;;JA SOMME 80;SIREN;AMIENS;Syndicat
1788;59, rue des petits champs;75001;29/03/2019 15:22:18;14/12/2017 12:02:26;False;True;ASSOCIATION PROFESSIONNELLE DES EMETTEURS DE TITRES RESTAURANT  APETR;W751228056;True;;;;;;FRANCE;;RNA;PARIS;Association
1789;;75010;11/07/2018 12:01:39;12/12/2017 17:38:49;True;False;PARIS EN SELLE;W751228986;True;https://www.facebook.com/parisenselle/;;https://twitter.com/ParisEnSelle;https://parisenselle.fr;;FRANCE;;RNA;PARIS;Association
1790;7 CITE DE PARADIS;75010;29/03/2019 12:40:18;28/08/2017 09:51:36;True;False;OPENCLASSROOMS;493861363;True;https://www.facebook.com/openclassrooms;https://www.linkedin.com/school/554384/;https://twitter.com/openclassrooms;https://openclassrooms.com;;France;;SIREN;PARIS 10;Société commerciale
1791;"INTERPROFESSION VINS SUD OUEST FRANCE
RUE CHEMINEMENT DE BORDE ROUGE
BP 92123";31320;;10/04/2019 06:42:58;True;False;INTERPROFESSION DES VINS DU SUD OUEST FRANCE;387577851;False;;;;http://www.france-sudouest.com/fr;;FRANCE;;SIREN;CASTANET TOLOSAN;Organisation professionnelle
1792;"G AGENCE
67 COURS MIRABEAU";13100;29/01/2019 10:38:48;09/11/2017 14:12:47;False;True;G-AGENCE;452600067;True;https://www.facebook.com/eric.guillaumin.5;https://www.linkedin.com/company-beta/10672429/admin/updates/;https://twitter.com/GuillauminEric;http://www.g-agence.fr/;;FRANCE;;SIREN;AIX EN PROVENCE;Cabinet de conseils
