domaines_intervention_actions_menees;activite_id
Tourisme/hôtellerie;12070
Normes de production;12071
Marchés réglementés;12071
Déchets;12071
Agriculture;12071
Impact des transports individuels;12072
Impact des transports individuels;12073
Impact des transports individuels;12074
Impact des transports individuels;12075
Impact des transports individuels;12076
Impact des transports individuels;12077
Impact des transports individuels;12078
Impact des transports individuels;12079
Budget;12079
Education;12080
Sports;12080
Budget;12080
Impact des transports individuels;12081
Budget;12081
Impact des transports individuels;12082
Impact des transports individuels;12083
Budget;12083
Impact des transports individuels;12084
Impact des transports individuels;12085
Bâtiments et travaux publics;12086
Logement;12086
Construction;12086
Forêt;12086
Energies renouvelables;12086
Construction;12087
Education;12088
Prévention;12088
Impact des transports marchands et collectifs;12089
Dépollution;12090
Occupation des sols;12090
Politique industrielle;12090
Forêt;12090
Agriculture;12090
Déchets;12091
Impact de l'activité industrielle;12091
Forêt;12091
Développement des territoires;12092
Agriculture;12092
Industrie agroalimentaire;12093
Déchets;12094
Industrie agroalimentaire;12094
Industrie agroalimentaire;12095
Déchets;12096
Industrie agroalimentaire;12096
Déchets;12097
Industrie agroalimentaire;12097
Impact de l'activité industrielle;12098
Développement des territoires;12099
Agriculture;12099
Transport de fret;12100
Transport de voyageurs;12100
Déchets;12101
Collectivités territoriales;12102
Marché du numérique;12102
Budget;12102
Protection des données;12103
Développement des territoires;12104
Agriculture;12104
Développement des territoires;12105
Agriculture;12105
Impact des transports marchands et collectifs;12106
Impact des transports marchands et collectifs;12107
Impact des transports marchands et collectifs;12108
Taxes;12109
Prévention;12109
Soins et maladies;12109
Discriminations;12109
Finances;12110
Retraites;12110
Logement;12110
Logement;12111
Impact des transports marchands et collectifs;12112
Impact des transports marchands et collectifs;12113
Impact des transports marchands et collectifs;12114
Impact des transports marchands et collectifs;12115
Spectacle vivant;12116
Bien-être animal;12116
Budget;12117
Sécurité et normes alimentaires;12118
Industrie agroalimentaire;12118
Agriculture;12118
Prévention;12119
Industrie agroalimentaire;12119
Industrie agroalimentaire;12120
Développement des territoires;12120
Agriculture;12120
Industrie agroalimentaire;12121
Développement des territoires;12121
Agriculture;12121
Industrie agroalimentaire;12122
Développement des territoires;12122
Agriculture;12122
Spectacle vivant;12123
Développement des territoires;12123
Agriculture;12123
Patrimoine;12124
Politique industrielle;12124
Logement;12124
Politique industrielle;12125
Agriculture;12125
Impact des transports individuels;12126
Logement;12127
Construction;12127
Impact des transports individuels;12128
Impact des transports individuels;12129
Impact des transports marchands et collectifs;12129
Impact des transports individuels;12130
Impact des transports marchands et collectifs;12130
Energies renouvelables;12131
Impact des transports individuels;12132
Transport de fret;12133
Impact des transports individuels;12134
Transport de fret;12135
Transport de fret;12136
Logement;12137
Construction;12137
Transport de fret;12138
Transport de fret;12139
Impact des transports individuels;12140
Agriculture;12141
Agriculture;12142
Transport de fret;12143
Transport de voyageurs;12143
Transport de fret;12144
Impact des transports individuels;12145
Energies renouvelables;12145
Industrie agroalimentaire;12146
Industrie agroalimentaire;12147
Déchets;12148
Industrie agroalimentaire;12148
Retraites;12149
Assurances;12149
Remboursements;12149
Prévention;12149
Système de santé et médico-social;12149
Dialogue social;12150
Prévention;12150
Système de santé et médico-social;12150
Politique industrielle;12151
Construction;12151
Forêt;12151
Développement des territoires;12151
Energies renouvelables;12151
Energies renouvelables;12152
Impact des transports individuels;12153
Impact des transports individuels;12154
Energies renouvelables;12154
Impact des transports individuels;12155
Energies renouvelables;12155
Impact des transports individuels;12156
Transport de fret;12157
PME/TPE;12158
Energies renouvelables;12158
Education;12159
Prévention;12159
Industrie agroalimentaire;12160
Remboursements;12161
Prévention;12161
Médicaments;12161
Soins et maladies;12161
Système de santé et médico-social;12161
Transport de voyageurs;12162
Sécurité et normes alimentaires;12163
Agriculture;12163
Industrie agroalimentaire;12164
Développement des territoires;12164
Agriculture;12164
Droit du travail;12165
Budget;12165
Industrie agroalimentaire;12166
Agriculture;12166
Politique industrielle;12167
Energies renouvelables;12167
Energies fossiles;12167
Energie nucléaire;12167
Industrie agroalimentaire;12168
Agriculture;12169
Développement des territoires;12170
Agriculture;12170
Agriculture;12171
Agriculture;12172
Education;12173
Chasse;12173
Développement des territoires;12173
Agriculture;12173
Sports;12174
Sécurité nationale;12175
Institutions européennes;12176
Pêche;12176
Déchets;12177
Energies renouvelables;12178
Finances;12179
Déchets;12179
Développement des territoires;12179
Finances;12180
Sports;12180
Collectivités territoriales;12180
Développement des territoires;12180
Budget;12180
Sécurité nationale;12181
Développement des territoires;12182
Energies renouvelables;12182
Education;12183
Forêt;12183
Chasse;12183
Développement des territoires;12183
Agriculture;12183
Formation professionnelle;12184
Développement des territoires;12184
Impôts;12185
Formation professionnelle;12185
Impôts;12186
Formation professionnelle;12186
Recherche et innovation;12187
Transports alternatifs;12187
Energies renouvelables;12187
Budget;12187
Recherche et innovation;12188
Transports alternatifs;12188
Recherche et innovation;12189
Transports alternatifs;12189
Energies renouvelables;12189
Recherche et innovation;12190
Budget;12190
Agriculture;12191
Agriculture;12192
Agriculture;12193
Remboursements;12194
Prévention;12194
Médicaments;12194
Soins et maladies;12194
Système de santé et médico-social;12194
Accès à l’Internet;12195
Accès aux moyens de télécommunications;12195
Infrastructures de télécommunications;12195
Développement des territoires;12195
Prévention;12196
Marchés réglementés;12196
Médicaments;12196
Soins et maladies;12196
Système de santé et médico-social;12196
Déchets;12197
Impact de l'activité industrielle;12197
Finances;12198
Assurances;12198
Banques;12198
Protection des données;12198
Presse écrite;12199
Partenariats public/privé;12199
Collectivités territoriales;12199
Fonction publique;12199
Famille;12199
Taxes;12200
Fonction publique;12200
Discriminations;12200
Famille;12200
Taxes;12201
Partenariats public/privé;12201
Moralisation/Transparence;12201
Collectivités territoriales;12201
Fonction publique;12201
Education;12202
Tourisme/hôtellerie;12202
Sports;12202
Discriminations;12202
Logement;12203
Logement;12204
Logement;12205
Logement;12206
Logement;12207
Logement;12208
Construction;12208
Logement;12209
Logement;12210
Industrie agroalimentaire;12211
Industrie agroalimentaire;12212
Déchets;12213
Agriculture;12214
Forêt;12215
Energies renouvelables;12215
Energie nucléaire;12215
Agriculture;12216
Impact des transports individuels;12217
Impact de l'activité industrielle;12218
Energie nucléaire;12219
Energie nucléaire;12220
Agriculture;12221
Agriculture;12222
Agriculture;12223
Politique industrielle;12224
Impact de l'activité industrielle;12224
Energies renouvelables;12224
Energies fossiles;12224
Energie nucléaire;12224
Agriculture;12225
Energies renouvelables;12226
Energies renouvelables;12227
Energie nucléaire;12227
Agriculture;12228
Energies renouvelables;12229
Agriculture;12229
Energie nucléaire;12229
Energies renouvelables;12230
Energie nucléaire;12230
Energies renouvelables;12231
Energie nucléaire;12231
Forêt;12232
Politique industrielle;12233
Impact des transports individuels;12233
Impact de l'activité industrielle;12233
Transports alternatifs;12233
Energies fossiles;12233
Politique industrielle;12234
Accidents et catastrophes naturelles;12234
Impact de l'activité industrielle;12234
Sécurité nationale;12234
Energie nucléaire;12234
Impact de l'activité industrielle;12235
Sécurité nationale;12235
Energie nucléaire;12235
Agriculture;12236
Forêt;12237
Agriculture;12238
Forêt;12239
Energies fossiles;12240
Energies fossiles;12241
Agriculture;12242
Agriculture;12243
Forêt;12244
Energie nucléaire;12245
Forêt;12246
Energies renouvelables;12247
Energies fossiles;12247
Budget;12247
Energies renouvelables;12248
Energies fossiles;12248
Budget;12248
Energies renouvelables;12249
Energies fossiles;12249
Budget;12249
Energies renouvelables;12250
Energies fossiles;12250
Budget;12250
Energies renouvelables;12251
Energies fossiles;12251
Budget;12251
Energies renouvelables;12252
Energies fossiles;12252
Budget;12252
Energies renouvelables;12253
Energies fossiles;12253
Budget;12253
Agriculture;12254
Agriculture;12255
Agriculture;12256
Agriculture;12257
Agriculture;12258
Agriculture;12259
Agriculture;12260
Institutions judiciaires;12261
Agriculture;12262
Agriculture;12263
Agriculture;12264
Agriculture;12265
Agriculture;12266
Agriculture;12267
Agriculture;12268
Agriculture;12269
Agriculture;12270
Agriculture;12271
Agriculture;12272
Agriculture;12273
Agriculture;12274
Agriculture;12275
Développement des territoires;12276
Agriculture;12276
Développement des territoires;12277
Agriculture;12277
Agriculture;12278
Développement des territoires;12279
Agriculture;12279
Agriculture;12280
Sécurité et normes alimentaires;12281
Développement des territoires;12281
Agriculture;12281
Presse écrite;12282
Audiovisuel;12283
Protection des données;12283
Presse écrite;12284
Accès à l’Internet;12285
Presse écrite;12285
Education;12285
Presse écrite;12286
Presse écrite;12287
Liberté d’expression et d’information;12288
Presse écrite;12288
Marché du numérique;12288
Presse écrite;12289
Qualité de l'eau;12290
Développement des territoires;12290
Agriculture;12290
Normes de production;12291
Principe de précaution;12291
Agriculture;12291
Normes de production;12292
Développement des territoires;12292
Agriculture;12292
Accords internationaux;12292
Budget;12292
Développement des territoires;12293
Agriculture;12293
Retraites;12294
Dialogue social;12294
Agriculture;12294
Budget;12294
Développement des territoires;12295
Agriculture;12295
Budget;12295
Développement des territoires;12296
Agriculture;12296
Développement des territoires;12297
Agriculture;12297
Qualité de l'eau;12298
Eaux;12298
Développement des territoires;12298
Agriculture;12298
Formation professionnelle;12299
Formation professionnelle;12300
Développement des territoires;12301
PME/TPE;12302
Education;12303
Formation professionnelle;12303
Bien-être animal;12304
Chasse;12304
Bien-être animal;12305
Chasse;12305
Bien-être animal;12306
Chasse;12307
Spectacle vivant;12308
Tourisme/hôtellerie;12308
Bien-être animal;12308
Bien-être animal;12309
Chasse;12309
Agriculture;12309
Bien-être animal;12310
Chasse;12310
Spectacle vivant;12311
Tourisme/hôtellerie;12311
Bien-être animal;12311
Bien-être animal;12312
Chasse;12312
Bien-être animal;12313
Chasse;12313
Bien-être animal;12314
Chasse;12314
Chasse;12315
Agriculture;12315
Bien-être animal;12316
Chasse;12316
Banques;12317
Banques;12318
Finances;12319
Banques;12319
Taxation;12319
Finances;12320
Banques;12320
Taxation;12320
Finances;12321
Banques;12321
Taxation;12321
Finances;12322
Banques;12322
Taxation;12322
Finances;12323
Banques;12323
Taxation;12323
Système de santé et médico-social;12324
Système de santé et médico-social;12325
Système de santé et médico-social;12326
Système de santé et médico-social;12327
Dialogue social;12328
Système de santé et médico-social;12328
Dialogue social;12329
Droit du travail;12329
Système de santé et médico-social;12330
Famille;12331
Egalité des chances;12331
Système de santé et médico-social;12332
Budget;12332
Système de santé et médico-social;12333
Dialogue social;12334
Formation professionnelle;12334
Budget;12335
Système de santé et médico-social;12336
Système de santé et médico-social;12337
Système de santé et médico-social;12338
Handicap;12339
Dialogue social;12340
Système de santé et médico-social;12341
Assurance chômage;12342
Formation professionnelle;12342
Système de santé et médico-social;12342
Budget;12343
Dialogue social;12344
Formation professionnelle;12344
Système de santé et médico-social;12344
Handicap;12344
Budget;12344
Système de santé et médico-social;12345
