representants_id;denomination_client;identifiant_national_client;type_identifiant_national_client
1329;COMPAGNIE ARMORICAINE NAVIGATION;390455814;SIREN
1329;COMPAGNIE DU PONANT;344497011;SIREN
1329;SDI SOCIETE DE DRAGAGE INTERNATIONAL;343234845;SIREN
1329;SEAOWL FRANCE;495255689;SIREN
1329;SEA TANKERS SHIPPING;467201596;SIREN
1329;SOCIETE D'ARMEMENT ET DE TRANSPORT;310288162;SIREN
1329;L'EXPRESS DES ILES;437743974;SIREN
1329;SARL PENN AR BED;392354346;SIREN
1329;LD BULK;300571619;SIREN
1329;ORANGE MARINE;391471505;SIREN
1329;AMO AGENCE MARITIME DE L OUEST;077180032;SIREN
1329;BOURBON OFFSHORE SURF;072801749;SIREN
1329;GEOGAS MARITIME;431783596;SIREN
1329;CORSICA LINEA;815243852;SIREN
1329;BOLUDA FRANCE;712006493;SIREN
1329;BRETAGNE ANGLETERRE IRLANDE;927250217;SIREN
1329;ENGIE;542107651;SIREN
1329;GREENSHIP GAS;529241879;SIREN
1329;LES ABEILLES;313701187;SIREN
1329;LOUIS DREYFUS ARMATEURS SAS;652012311;SIREN
1329;MARITIMA;312560923;SIREN
1329;COMPAGNIE MARITIME NANTAISE - M.N;420454399;SIREN
1329;CMA CGM;562024422;SIREN
1329;CORSICA FERRIES FRANCE;496320151;SIREN
1329;CIE MARITIME MARFRET;339834178;SIREN
1329;JIFMAR OFFSHORE SERVICES;483596391;SIREN
1329;GIE COMPAGNIE MARITIME DU LITTORAL;818713877;SIREN
1329;GROUPE EYSSAUTIER;343785382;SIREN
1329;FILHET ALLARD;464201243;SIREN
1329;HELVETIA COMPAGNIE SUISSE D ASSURANCES;775753072;SIREN
1329;TOTAL TRANSPORTS;819523929;SIREN
1329;INGEPAR;414877829;SIREN
1329;CATLANTE CATAMARANS;451543730;SIREN
1329;MAERSK TANKERS FRANCE SAS;308276591;SIREN
1329;DEPARTEMENT DE LA CHARENTE-MARITIME;221700016;SIREN
1329;SYNDICAT PILOTES STATION HAVRE FECAMP;781048723;SIREN
1329;SYND PILOTES STATION NICE-VILLEFRANCHE;782569222;SIREN
1329;SYNDICAT PROFESSIONNEL DES PILOTES DES PORTS DE MARSEILLE ET DU GOLFE DE FOS;775558471;SIREN
1329;SERVICE PILOTAGE DU PORT;782985311;SIREN
1329;SYNDICAT PROFESSIONNEL PILOTES LOIRE;785991746;SIREN
1329;PILOTAGE DE LA GIRONDE;775582927;SIREN
1329;SYNDICAT DES PILOTES DE LA SEINE;775700180;SIREN
1329;SYNDICAT PILOTES MARITIMES DE DUNKERQUE;783595028;SIREN
1329;IXBLUE;433185121;SIREN
1329;CHAMBRE DE COMMERCE ET D'INDUSTRIE;188600035;SIREN
1329;LA MERIDIONALE;057801730;SIREN
1333;BOUYGUES CONSTRUCTION;552045999;SIREN
1333;BOUYGUES IMMOBILIER;562091546;SIREN
1333;COLAS SA;552025314;SIREN
1333;TELEVISION FRANCAISE 1;326300159;SIREN
1333;BOUYGUES TELECOM;397480930;SIREN
1343;CRISTANOL;489942136;SIREN
1343;TEREOS FRANCE;533247979;SIREN
1343;ROQUETTE FRERES;357200054;SIREN
1343;CRISTAL UNION;421343369;SIREN
1343;SAINT LOUIS SUCRE;602056749;SIREN
1343;RYSSEN ALCOOLS;491293791;SIREN
1343;ABENGOA BIOENERGY FRANCE  SA;481741841;SIREN
1343;SICA DE LA VALLEE DU LOING;775526569;SIREN
1350;FEDERATION NATIONALE DES TP - FNTP;784359788;SIREN
1350;EVOLEN;534585419;SIREN
1354;VERNEY-CARRON S.A.;574501557;SIREN
1354;ASSOCIATION DES CCI METROPOLITAINES (ACCIM);W133005375;RNA
1354;NATURE AND PEOPLE FIRST;512690348;SIREN
1354;GROUPE LIMAGRAIN HOLDING;322791039;SIREN
1354;GROUPEMENT DE PROFESSIONS DE LA MESURE;784671257;SIREN
1355;MUTUELLE GENERALE EDUCATION NATIONALE;775685399;SIREN
1355;MUT AGENTS TERRITO MEMBRES EXTER NORMAND;780915898;SIREN
1355;MUTUELLE CENTRALE FINANCES;302976568;SIREN
1355;MUTACITE;444042303;SIREN
1355;CAISSE MUT PREV PERS COL TER HTE SAVOIE;776525610;SIREN
1355;CDC MUTUELLE;784301434;SIREN
1355;MGEN FILIA;440363588;SIREN
1355;MUTUELLE NATIONALE TERRITORIALE MNT;775678584;SIREN
1355;MUTUELLE GENERALE DE L'ECONOMIE DES FINANCES ET DE L INDUSTRIE;499982098;SIREN
1355;MUTUELLE DES AFFAIRES ETRANGERES;775666332;SIREN
1355;MUTAME TERRITOIRE DE BELFORT;344710991;SIREN
1355;MACIF-MUTUALITE;779558501;SIREN
1355;MUTUELLE DE PREVOYANCE DU PERSONNEL DU GROUPE MACIF;443172507;SIREN
1355;MUTUEL NATION FONCT COLLECT TERRITORIALE;784442899;SIREN
1355;MUTUELLE DU PERSONNEL IBM;391346236;SIREN
1355;MUTUELLE NATIONALE PERSONNELS AIR FRANCE;379718653;SIREN
1355;APIVIA MUTUELLE;775709710;SIREN
1355;HARMONIE MUTUELLES;479834012;SIREN
1355;MUTUELLE GROUPE LA DEPECHE DU MIDI COMPL SANTE;391322849;SIREN
1355;MUTUELLE DU GROUPE BNP PARIBAS;784410847;SIREN
1355;HARMONIE FONCTION PUBLIQUE;790314017;SIREN
1355;HARMONIE MUTUELLE;538518473;SIREN
1355;MUTUELLE DU CHU HOPITAUX DU PUY DE DOME;347391948;SIREN
1355;MUTUEL ENT PERS SOC DES EAUX MARSEILLE;775559651;SIREN
1355;MUTUELLE 403;781166210;SIREN
1355;MUTUELLE UNEO;503380081;SIREN
1355;MUTUELLE GENERALE DE LA POLICE;775671894;SIREN
1355;GROUPE AESIO;821965241;SIREN
1355;EOVI MCD MUTUELLE;317442176;SIREN
1355;ADREA MUTUELLE;311799878;SIREN
1355;MUTUELLE DES ELUS LOCAUX;388887259;SIREN
1355;MUTUELLE APREVA;775627391;SIREN
1355;AVENIR MUTUELLE;302976592;SIREN
1355;VITTAVI;775584980;SIREN
1355;OCIANE;434243085;SIREN
1355;LA MUTUELLE GENERALE;775685340;SIREN
1355;M.B.A MUTUELLE;777749409;SIREN
1355;SOLID MUTUA ASS TRAVA INDEP SALAR FRANCE;781166293;SIREN
1355;MUTUELLE DU MINISTERE DE LA JUSTICE;775657521;SIREN
1355;MUTUELLE DES HOPITAUX DE LA VIENNE;314685835;SIREN
1355;MUTUELLE NATIONALE DES SAPEURS POMPIERS DE FRANCE;776949760;SIREN
1355;TERRITORIA MUTUELLE;483041307;SIREN
1355;MUTUELLE NAT HOSPIT PROF SANTE SOCIAL;775606361;SIREN
1355;FEDERATION DES MUTUELLES DE FRANCE;784411068;SIREN
1355;FEDERAT MUTUALISTE INTERDEP REG PARISIEN;775662869;SIREN
1355;MUTUELLE UMC;529168007;SIREN
1355;MUTUELLE VALEO;784718397;SIREN
1355;MUTUELLE DE NATIXIS;784312860;SIREN
1355;MUTUELLE DU PERSONNEL DE LA MUTUALITE FRANCILIENNE;442763595;SIREN
1355;MUTUELLE GEODIS;442930939;SIREN
1355;MUTUELLE CYBELE SOLIDARITE;443885355;SIREN
1355;MUTUELLE FACOM;444060099;SIREN
1355;MUTUELLE DES CLERCS ET EMPLOYES NOTAIRE;784338618;SIREN
1355;MUTUELLE KLESIA SAINT GERMAIN;344033360;SIREN
1355;MUTUELLE DU PERSONNEL GPE SOC GEN;784410805;SIREN
1355;CAISSE NATIONALE MUTUALISTE PREVOYANCE SANTE;784492100;SIREN
1355;MUTUELLE DES CHAMBRES COMMERCE INDUSTRIE;784718355;SIREN
1355;SOC MUT AUTEURS COMPOS EDITEURS MUSIQUE;784410771;SIREN
1355;MUTUELLE GENERALE SANTE;785476003;SIREN
1355;MUTUELLE CIVILE DE LA DEFENSE;784621476;SIREN
1355;MUTUELLE DE PONTOISE;333212561;SIREN
1355;SOC MUTUAL INTERPROF REGION SUD EST PARI;785721671;SIREN
1355;MUTUELLE VIASANTE;777927120;SIREN
1355;MATMUT MUTUALITE;775701485;SIREN
1355;MALAKOFF MEDERIC MUTUELLE;784718256;SIREN
1355;UNION NATIONALE MUTUELLES D' ENTREPRISES;414111930;SIREN
1355;MUTUELLE ENTREPRISES SCHNEIDER ELECTRIC;390820058;SIREN
1355;MUTAERO;776950610;SIREN
1355;MUTUELLE EPC;391399326;SIREN
1355;SOC MUT PERSO ACTIF RETRAITE LA MARQUE;390550986;SIREN
1355;SOCIETE MUTUALISTE INTER ENTREPRISES;407879709;SIREN
1355;MUTUELLE D'OUEST FRANCE;390730893;SIREN
1355;MUTUELLE AEROSPATIALE SOGERMA;431733732;SIREN
1355;BPCE MUTUELLE;776466963;SIREN
1355;MUTUELLE LA FRANCE MARITIME;413423005;SIREN
1355;MFTSV;330929845;SIREN
1355;MUTUELLE CITRAM;781848239;SIREN
1355;MUTUELLE DES ORGANISMES SOCIAUX;778213678;SIREN
1355;MUTUELLE DU PERSONNEL DES AGF;442882411;SIREN
1355;MUTUELLE ENTRAIDE MUTUALITE FRANCAISE;438804312;SIREN
1355;MUTUELLE INDUS AERONAUT SPATIAL CONNEXES;785280884;SIREN
1355;LA FRATERNELLE MUTUELLE INTERENTREPRISES;302999115;SIREN
1355;MUT PERSO ORGAN SOCIA SIMIL REG TOULOUSE;776950602;SIREN
1355;MUTUELLE ENTREPRISE UGINE GUEUGNON N°341;778588111;SIREN
1355;MUTUELLE NATIONALE PERSO ETS MICHELIN;382046464;SIREN
1355;MUTUELLE FAMILIALE  ALSTHOM RATEAU;341020667;SIREN
1355;SOC MUTUALISTE CHIRURGIEN COMPLEMENT BDF;775657125;SIREN
1355;MUTUELLE SANTE EIFFAGE ENERGIE;391526225;SIREN
1355;MUTUELLE METIERS ELECTRONIQUE INFORMATI;391399052;SIREN
1355;MUTUELLE FAMILIALE;784442915;SIREN
1355;IDENTITES MUTUELLE;379655541;SIREN
1355;MUTUELLE GENERALE DES CHEMINOTS;775678550;SIREN
1355;LA MUTUELLE AUDIENS DE LA PRESSE, DU SPECTACLE ET DE LA COMMUNICATION;775659923;SIREN
1355;LA MUTUELLE DE BAGNEAUX;444205769;SIREN
1355;UNION DE REPRESENTATION DES MEMBRES ASSOCIES;487808305;SIREN
1355;MUTUELLE DE L'INDUSTRIE DU PETROLE;775671902;SIREN
1355;LA MUTUELLE DES ETUDIANTS;431791672;SIREN
1355;MUTUELLE D'ENTREPRISE EURIAL-POITOURAINE;352291561;SIREN
1355;SUD-OUEST MUTUALITE;777169079;SIREN
1355;GROUPE FRANCE MUTUELLE;784492084;SIREN
1355;MUTUELLE BLEUE;775671993;SIREN
1355;MUTUELLE SOLIDARITE AERONAUTIQUE;419542063;SIREN
1355;BANQUE POPULAIRE MUTUALITE;429873706;SIREN
1355;CCMO MUTUELLE;780508073;SIREN
1355;MUT UNION NATIONALE DES COMBATTANTS;784360661;SIREN
1355;CENTRE MUTUALISTE INTERPROFESSIONNEL;339420226;SIREN
1355;MUT ACCIDENTS CONFED GEN OEUVRES LAIQUES;331903757;SIREN
1355;LA MUTUELLE VERTE;309104099;SIREN
1355;MUTUELLE MMH;784608754;SIREN
1355;MUTUELLE GENERALE INTERPROFESSIONNELLE;437994205;SIREN
1355;MUTUELLE PERSONNELS CPAMIF ORGAN SOCIAUX;784394363;SIREN
1355;SOC MUT PERSONNEL DES MMA & SES FILIALES;352003180;SIREN
1355;MUTUELLE DE PREVOYANCE ET DE SANTE;432683787;SIREN
1355;MUTUELLE JURASSIENNE   MUTI;778396507;SIREN
1355;CAISSE PREVOYANCE MULHOUSIENNE;775642598;SIREN
1355;SOLIDARITE RUR ET URBAINE ALSACE;778847301;SIREN
1355;GROUPE DES MUTUELLES INDEPENDANTES;783376270;SIREN
1355;MUTUELLE INTERENTREPRISES DES CAVES;776744690;SIREN
1355;LA PREVOYANCE ARTISANALE COM SALARIALE;778868513;SIREN
1355;MUTUELLE GENERALE PREVOYANCE SOCIALE;320377906;SIREN
1355;MUTUELLE DU PERSONNEL DES PORTS DU DETROIT;432456788;SIREN
1355;MUTUELLE INTERPROFESSIONNELLE;776042327;SIREN
1355;MUTUELLE INTERIALE;775685365;SIREN
1355;LA MUTUELLE INTERIALE ENTREPRISES ET EXPATRIES;784647323;SIREN
1355;MUTUELLE HUMANIS NATIONALE;339358681;SIREN
1355;GRAND EST MUTUELLE DITE RADIANCE GROUPE HUMANIS GRAND EST;483747333;SIREN
1355;MUTUELLE RENAULT;775722655;SIREN
1355;MUTUELLE INTEGRANCE;340359900;SIREN
1355;MUTUELLE MIEUX ETRE;775659907;SIREN
1355;SOCIETE MUTUALISTE LA CHOLETAISE;315519231;SIREN
1355;SOC MUTUALISTE LA FRATERNELLE;327202487;SIREN
1355;MUTUELLE DU VAL DE SEVRE;352502546;SIREN
1355;MUTUELLE DU GROUPE RATP;775671969;SIREN
1355;PAVILLON PREVOYANCE;442978086;SIREN
1355;LA SOLIDARITE D AQUITAINE;781848221;SIREN
1355;MUTUELLE GENERALE DES AFFAIRES SOCIALES;784301475;SIREN
1355;SOC MUTUALISTE INTERPROFESSIONNELLE;784669954;SIREN
1355;REUNICA MUTUELLE;432836849;SIREN
1355;MUTUELLE INTERGROUP D'ENTRAIDE;784275885;SIREN
1355;MUTUELLE GOODYEAR DUNLOP FRANCE;391416591;SIREN
1355;SOC MUTUALISTE PERNOD;444269187;SIREN
1355;MUTUELLE FAMIL CHEMINOTS DE FRANCE;784394413;SIREN
1355;MUTUELLE INTERP LES MENAGES PREVOYANTS;785151689;SIREN
1355;MUTUELLE COMPLEMENTAIRE D'ALSACE;778900027;SIREN
1355;LES MUTUELLES ENSEMBLE;443756770;SIREN
1355;AVENIR SANTE MUTUELLE;775671951;SIREN
1355;MUT ASSUR PERSON EXTERIEUR SAL GPT AXA;333574390;SIREN
1355;MUTUELLE SERVIR;311426811;SIREN
1355;AMELLIS MUTUELLES;775597768;SIREN
1355;MUTUELLES DU SOLEIL LIVRE II;782395511;SIREN
1355;MUTUELLE UNION DU COMMERCE ET DES SCOP;788108546;SIREN
1355;MUTUELLE GENERALE DES ETUDIANTS DE L EST;783332448;SIREN
1355;MUTUELLE GENERALE DE LA DISTRIBUTION;429211469;SIREN
1355;MUTUELLE DE L'OISE AGENTS TERRITORIAUX;780508081;SIREN
1355;CHORUM;784621419;SIREN
1355;MUTUELLE PREVOYANCE INTERPROFESSIONNELLE;775659378;SIREN
1355;MUTUELLE LE LIBRE CHOIX;783747793;SIREN
1355;MUTUELLE DU PAYS HAUT;783303209;SIREN
1355;MUTUELLE AERONAUTIQUE BOUGUENAIS;342826575;SIREN
1355;MUTUELLE FAMILIALE REGION DE FOURMIES;783623655;SIREN
1355;MUTAG;382556900;SIREN
1355;MUTUELLE LA FRATERNELLE;776011330;SIREN
1355;MUTUELLE LA FRATERNITE;443815196;SIREN
1355;MUTUELLE LOU CLAPAS L'AVEYRONNAISE;443911342;SIREN
1364;IPECA PREVOYANCE;384496493;SIREN
1364;INSTITUT PREVOYAN SOCIETE EGIDE CAISSE;775666357;SIREN
1364;IRCEM PREVOYANCE;402175566;SIREN
1364;IRP AUTO - IENA PREVOYANCE;450274303;SIREN
1364;KERIALIS PREVOYANCE;784411175;SIREN
1364;CARCEPT PREVOYANCE;348855388;SIREN
1364;CAISSE REGIONALE DE RETRAITE BTP;314092735;SIREN
1364;INSTIT PREVOYANCE GROUPE BANQUE POPULAIR;398698175;SIREN
1364;IRP AUTO PREVOYANCE SANTE;331980284;SIREN
1364;AG2R REUNICA PREVOYANCE;333232270;SIREN
1364;INST NATIONALE PREVOYANCE REPRESENTANTS;352983118;SIREN
1364;MALAKOFF MEDERIC PREVOYANCE;775691181;SIREN
1364;BTP PREVOYANCE;784621468;SIREN
1364;ASSOCIATION  ANIPS;429351703;SIREN
1364;ASS PREVOYANCE GENERAL INTERPROF SALARIE;304217904;SIREN
1364;CAISSE PREVOYANCE AGENT SEC SOCIAL ASSIM;398595397;SIREN
1364;CAISS RETRA COMPL CLERC EMPLO HUISS JUST;784394777;SIREN
1364;KLESIA PREVOYANCE;397498783;SIREN
1364;CARPILIG PREVOYANCE;533889960;SIREN
1364;CAPREVAL;784669939;SIREN
1364;ARPEGE PREVOYANCE;315588376;SIREN
1364;AGRI PREVOYANCE;423959295;SIREN
1364;CCPMA PREVOYANCE;401679840;SIREN
1364;APICIL PREVOYANCE;321862500;SIREN
1364;AUDIENS PREVOYANCE;384268413;SIREN
1364;HUMANIS PREVOYANCE;410005110;SIREN
1364;ENSEMBLE PROTECTION SOCIALE;483421947;SIREN
1364;CAISSE INTERPROF DE PREVOYANCE;783440951;SIREN
1364;INSTITUTION DE PREVOYANCE AUSTERLITZ;434958229;SIREN
1364;INSTITUTION DE PREVOYANCE NESTLE;300574795;SIREN
1364;INSTITUTION DE PREVOYANCE VALMY;403912835;SIREN
1364;UNI PREVOYANCE INSTITUTION;318990736;SIREN
1364;ORG COMMUN INSTITUTIONS RENTE PREVOYANCE;788334720;SIREN
1364;ASS CAISSE DE RETRAITE ELF AQUITAINE;428844443;SIREN
1364;CAISSE REUNIONNAISE DE PREVOYANCE;397895202;SIREN
1364;INSTITUT PREVOYANCE INAPTITUDE CONDUITE;400013306;SIREN
1366;CH.COMMERCE INDUSTRIE LIMOGES HTE VIENNE;188708010;SIREN
1370;ZF INVEST;828311415;SIREN
1370;FRANCE GAZ RENOUVELABLES;H967846231;HATVP
1370;HUAWEI TECHNOLOGIES FRANCE;451063739;SIREN
1370;LIME;840180624;SIREN
1370;BNP PARIBAS PERSONAL FINANCE;542097902;SIREN
1370;ASS PROMOT EPARGN ACTION SALAR-FONDACT;319523957;SIREN
1370;COMITE FRANCAIS DU BUTANE ET PROPANE;784855033;SIREN
1370;INSTITUT GUSTAVE ROUSSY;775741101;SIREN
1370;INSTITU LIAISON ETUDES INDUSTR CONSOMM;784671075;SIREN
1370;L'ENFANT BLEU;400485504;SIREN
1370;VENTE PRIVEE.COM;434317293;SIREN
1373;NATIXIS INTEREPARGNE;692012669;SIREN
1375;ALTAREA;335480877;SIREN
1375;MSD FRANCE;417890589;SIREN
1375;BPIFRANCE;483790069;SIREN
1375;UP;642044366;SIREN
1375;CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION PARIS ILE DE FRANCE;130017270;SIREN
1375;A.F.I.S.E;784204539;SIREN
1375;LEROY MERLIN FRANCE;384560942;SIREN
1375;PRODISS;349470641;SIREN
1375;E.B.S. ISOLATION;803915032;SIREN
1375;INSTITUT NATIONAL DE RECHERCHE EN SCIENCES ET TECHNOLOGIES POUR L'ENVIRONNEMENT ET L'AGRICULTURE;180070013;SIREN
1378;ACTION PREVENTION RISK;802673301;SIREN
1378;ALPHA CONTROLE;440284578;SIREN
1378;VERITECH;415202423;SIREN
1378;CAP CONTROLE;803770890;SIREN
1378;BATISUR;834709248;SIREN
1378;A2C CONTROLE;448881706;SIREN
1378;ACDEF;495240863;SIREN
1378;ACRITEC;488336819;SIREN
1378;ADKOTEC;501840128;SIREN
1378;ALLIANCE CONTROLE BATIMENT;522014695;SIREN
1378;ALLIANCE CONTROLE VERIFICATION;480965425;SIREN
1378;BATIPLUS;392554200;SIREN
1378;BTP CONSULTANTS;408422525;SIREN
1378;BUREAU ALPES CONTROLES;351812698;SIREN
1378;BUREAU PERFORM CONTROLE;813621869;SIREN
1378;BUREAU VERNAY ET ASSOCIES;507917284;SIREN
1378;CABINET FONTAN;325259372;SIREN
1378;CIBIO;511063299;SIREN
1378;CONTROLE G;392202339;SIREN
1378;CONTROLE PREVENTION ET SECURITE;803821222;SIREN
1378;CTD INSPECTION;499306850;SIREN
1378;DNV GL BUSINESS ASSURANCE FRANCE SARL;327326914;SIREN
1378;EKO;520382979;SIREN
1378;EMERAUDE PREVENTION;530398569;SIREN
1378;GDP GROUPE DE PREVENTION;302419999;SIREN
1378;H2 TEC;537855140;SIREN
1378;INTERTEK CERTIFICATION FRANCE;414784843;SIREN
1378;JPS CONTROLE;403584543;SIREN
1378;LLOYD S REGISTER QUALITY ASSURANCE FRANCE SAS;399276534;SIREN
1378;PREVENTEC;950383703;SIREN
1378;RISK CONTROL;534522990;SIREN
1378;SATELIS CONTROLE ET PREVENTION DES RISQUES DE LA CONSTRUCTION;518249925;SIREN
1378;TUV RHEINLAND FRANCE;324370980;SIREN
1378;01 CONTROLE;335060307;SIREN
1378;DEKRA INDUSTRIAL;433250834;SIREN
1378;APAVE;527573141;SIREN
1378;SOCOTEC FRANCE;542016654;SIREN
1378;GROUPE QUALICONSULT;808095285;SIREN
1378;BUREAU VERITAS SERVICES FRANCE;320531171;SIREN
1378;SGS FRANCE;552031650;SIREN
1382;TRANSATEL;432786432;SIREN
1382;LOCAL EXCHANGE GLOBAL OPERATION SERVICES;440799989;SIREN
1382;PROSODIE;411393218;SIREN
1382;VERIZON FRANCE;398517169;SIREN
1382;KOSK;380453795;SIREN
1382;HUB ONE;437947666;SIREN
1382;NAXOS;392913661;SIREN
1382;WORLDLINE;378901946;SIREN
1382;LA POSTE TELECOM;525254736;SIREN
1382;ORANGE;380129866;SIREN
1382;SOCIETE FRANCAISE DU RADIOTELEPHONE - SFR;343059564;SIREN
1382;ARTERIA;444279095;SIREN
1382;BOUYGUES TELECOM;397480930;SIREN
1382;EURO INFORMATION DEVELOPPEMENTS;380474494;SIREN
1392;MUTUELLE CENTRALE FINANCES;302976568;SIREN
1392;UNION NLE DES MUTUELLES DE LA SANTE;382014132;SIREN
1392;MUTUELLE DES SAPEURS POMPIERS DE PARIS;391036183;SIREN
1392;CAISSE NAT GENDARME-MUTUELLE GENDARMERIE;784442873;SIREN
1392;CDC MUTUELLE;784301434;SIREN
1392;MUTUELLE DE L ARMEE DE L AIR;784338675;SIREN
1392;MUTUELLE CIVILE DE LA DEFENSE;784621476;SIREN
1392;LA MUTUELLE INTERIALE ENTREPRISES ET EXPATRIES;784647323;SIREN
1392;MUTUELLE GENERALE DE L'ECONOMIE DES FINANCES ET DE L INDUSTRIE;499982098;SIREN
1392;MUTUELLE DU MINISTERE DE LA JUSTICE;775657521;SIREN
1392;MUTUELLE DES AFFAIRES ETRANGERES;775666332;SIREN
1392;MUTUELLE INTERIALE;775685365;SIREN
1392;MUTUELLE DE L'INSEE;775666266;SIREN
1392;MUTUELLE NATIONALE MILITAIRE;775666324;SIREN
1392;MUTUELLE NATIONALE TERRITORIALE MNT;775678584;SIREN
1392;MUTUELLE DES DOUANES;310046719;SIREN
1392;MUTUELLE GENERALE DES AFFAIRES SOCIALES;390810844;SIREN
1392;MGEN UNION;441921962;SIREN
1392;MUTUELLE NATIONALE DES FONCTIONNAIRES DES COLLECTIVITES TERRITORIALES  PREVENTION;482350717;SIREN
1393;SANEF;632050019;SIREN
1393;VINCI AUTOROUTES;512377060;SIREN
1393;APRR;016250029;SIREN
1393;CONCES FRANC CONST EXPL TUNNEL MONT BLANC;582056511;SIREN
1393;SOC FRANCAISE TUNNEL ROUTIER DE FREJUS;962504049;SIREN
1393;AUTOROUTE DE LIAISON SEINE-SARTHE;422654160;SIREN
1393;ALBEA;537624652;SIREN
1393;ADELAC;448817676;SIREN
1393;AREA;702027871;SIREN
1393;A ' LIENOR;491529855;SIREN
1393;ATLANDES;528694052;SIREN
1393;COMPAGNIE EIFFAGE VIADUC MILLAU;562105460;SIREN
1393;SOCIETE DES AUTOROUTES PARIS NORMANDIE S.A.P.N.;632054029;SIREN
1393;SOCIETE MARSEILLAISE DU TUNNEL PRADO-CARENAGE;334173879;SIREN
1393;EGIS EXPLOITATION AQUITAINE;529041584;SIREN
1393;EGIS ROAD OPERATION SA;411601842;SIREN
1393;ROUTALIS;442416418;SIREN
1393;CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE SEINE ESTUAIRE;130021694;SIREN
1405;EUROPEAN DIGITAL MEDIA ASSOCIATION;H214921518;HATVP
1405;CP OR DEVISES;352572937;SIREN
1410;JEUNES AGRICULTEURS DE L'AISNE;430005801;SIREN
1410;UNION DES JEUNES AGRICULTEURS 59-62;791808256;SIREN
1410;CENTRE DEPART JEUNES AGRIC;780611950;SIREN
1410;CENTRE DEPARTEMENTAL JEUNES AGRICULTEURS;397834367;SIREN
1415;Chambre de commerce et d’industrie de Nouvelle-Calédonie;H254400434;HATVP
1415;CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION DES ILES DE GUADELOUPE;130014087;SIREN
1415;CHAMBRE COMMERCE ET INDUSTRIE MARTINIQUE;189720022;SIREN
1415;CHAMBRE DE COMMERCE ET D'INDUSTRIE DE MAYOTTE;130003379;SIREN
1415;CHAMBRE COMMERCE ET INDUSTRIE LA GUYANE;189733025;SIREN
1415;CHAMBRE DE COMMERCE ET D'INDUSTRIE;189742117;SIREN
1415;CHAMBRE AGRICULTURE COMMERCE INDUSTRIE METIERS ARTISANAT;189750003;SIREN
1424;MAJENAT SAS;817437155;SIREN
1434;COMITE NATIONAL DU PINEAU;322007543;SIREN
1434;INTER OC INTERPROFESSION DES VINS DE PAYS D'OC;489331314;SIREN
1434;BUREAU NATION INTERPROF ARMAG;776999955;SIREN
1434;COMITE INTERPROFESSIONNEL VIN D'ALSACE;778904706;SIREN
1434;INTERPROFESSION DES VINS DE BERGERAC ET DURAS;781641329;SIREN
1434;INTER BEAUJOLAIS;779759935;SIREN
1434;INTERPROFESSION DES VINS DU VAL DE LOIRE;429164072;SIREN
1434;BUREAU INTERPROFESSIONNEL VINS DU CENTRE;402946016;SIREN
1434;INTERPROFESSION DES VINS AOC COTES RHONE;783204001;SIREN
1434;CONSEIL INTERPROF VINS APPELA LANGUEDOC;399153386;SIREN
1434;CONSEIL INTERPROFESSIONNEL VINS PROVENCE;451070197;SIREN
1434;CONSEIL INTERPROF. VINS DU ROUSSILLON;434341103;SIREN
1434;INTERPROFESSION DES VINS DU SUD OUEST FRANCE;387577851;SIREN
1434;COMITE INTERPROFESSIONNEL VINS DU JURA;418116752;SIREN
1434;COMITE INTERPROF DES VINS DE SAVOIE;432480952;SIREN
1434;CIVC CONS INTERPRO.VINS CORSE;305835845;SIREN
1434;ANIVIN DE FRANCE;328427745;SIREN
1434;ASSOCIATION INTERPROFESSIONNELLE DES VINS DE PAYS DU SUD-EST DE LA FRANCE INTERVINS SUD-EST;513558494;SIREN
1434;CONSEIL INTERPROF DU VIN DE BORDEAUX;781846092;SIREN
1434;BUREAU INTERPROF.DES VINS DE BOURGOGNE;378184758;SIREN
1434;COMITE INTERPROF DU VIN DE CHAMPAGNE;780385829;SIREN
1434;BUREAU NATIONAL INTERPR COGNAC;775563455;SIREN
1437;SIG COMBIBLOC;340989136;SIREN
1437;ELOPAK BV;380461632;SIREN
1437;TETRA PAK SERVICE;712017011;SIREN
1439;MONSANTO SAS;420019812;SIREN
1440;GIE RAMSAY GENERALE DE SANTE HOSPITALISATION;348112541;SIREN
1440;ASSOCIATION GROUPE ESSEC;775663958;SIREN
1440;LITTLE BIG CONNECTION;793569757;SIREN
1440;LES ENTREPRISES DU MEDICAMENT;784668543;SIREN
1440;SYNDICAT INTERDEPARTEMENTAL POUR L ASSAINISSEMENT DE L AGGLOMERATION PARISIENNE;257550004;SIREN
1440;FRANCECHAIN SOLUTIONS;828559427;SIREN
1440;AMARIS FRANCE SAS;511199226;SIREN
1440;EGIS ROAD OPERATION SA;411601842;SIREN
1440;SIEMENS S.A.S;562016774;SIREN
1440;APRIL INTERNATIONAL CARE FRANCE;309707727;SIREN
1445;ASSOCIATION DE DEFENSE CIRQUE DE FAMILLE;818672313;SIREN
1447;VINCI CONSTRUCTION;334851664;SIREN
1447;VEOLIA ENVIRONNEMENT;403210032;SIREN
1447;TRANSDEV;542104377;SIREN
1447;BULL SAS;642058739;SIREN
