action_representation_interet_id;activite_id;observation
12754;12746;En anticipation de l'atteinte et du dépassement du plafond de prélèvement de loups fixé pour 2018, la FDSEA 06, la FDO 06, Les Ja 06 et la Chambre d'Agriculture 06 ont rappelé au Préfet des Alpes-Maritimes et au Préfet de la région AURA coordonnateur du Plan loup les spécificités de l'élevage à l'herbe en plein air sur le département ainsi que les difficultés rencontrées suite au changement de calendrier du Plan Loup. Tous ensemble ils ont argumenté en faveur d'une continuité des mesures de protections accessibles aux éleveurs, en demandant l'augmentation du plafond de prélèvement de 2% comme prévu dans le Plan Loup (15/10) puis la prise d'arrêtés de tirs de défense simple hors quota (16/11)
12755;12747;En vue des futurs contrôles pour l'évaluation de l'admissibilité des surfaces pastorales selon le nouveau procédé dans le cadre de la PAC, en complément de leur soutien, la FDO 06, la FDSEA 06 et les JA 06 ont présenté au Ministre de l'Agriculture les spécificités de terrain et météorologique qui conditionnent l'élevage maralpin, justifiant ainsi une demande d'adaptation du calendrier des contrôles et de prise en considération des éléments par les agents.
12756;12748;Suite à une première rencontre du Contrat de Transition Ecologique de la Biodiversité à laquelle les représentants des syndicats agricoles du département n'ont pas été conviés, la FDO 06, conjointement à la FDSEA 06, les JA 06 et le Syndicat fromager 06, a adressé un premier courrier demandant à pouvoir participer, rappelant l'importance de l'agriculture et du pastoralisme dans la biodiversité. Les syndicats ont ensuite adressé un second courrier avec les propositions de la profession dans le cadre de ce CTE.
12757;12749;Suite à l'annonce de contrôles prévus sur les exploitations d'élevage, et en raison des difficultés de trésorerie déjà rencontrées suite à la sécheresse de 2017, la FDO 06, la FDSEA 06, les Ja 06 et la Chambre d'Agriculture 06 ont adressé un courrier au Préfet des Alpes-Maritimes (+copie à la sous-Préfète Montagne et au Directeur de la DDTM) demandant le versement d'une avance sur les aides prévues à hauteur d'au moins 50%.
12758;12750;Courrier adressé le 23 avril 2018 au Préfet des Alpes-Maritimes en vue d'une intervention de sa part auprès du Ministère de l'Agriculture afin d'obtenir une régularisation du versement des aides qui ont pris un retard très importants mettant en difficulté la trésorerie des exploitations maralpines.
12759;12751;
12760;12752;Suite à l'annonce de la politique de gestion du loup en France pour la campagne 2017/2018 par les Ministères de l'Agriculture et de l'Environnement le 22/06 à Lyon devant les instances nationales (CAF Loup), la FDO accompagnée de la FDSEA, des JA et de la Chambre d'Agriculture des Alpes-Maritimes ont voulu rencontrer le Préfet en vue de faire entendre la voix de la profession, particulièrement touchée par les attaques et d'obtenir son soutien. 
12761;12753;Argumentation en faveur de la profession auprès du Préfet coordonnateur du Plan Loup en juillet pour obtenir un quota de prélèvement adapté et un Plan Loup qui donne la priorité à l'élevage / Sensibilisation d'un député du département sur le sujet du loup / Rencontre avec C. CASTANER en octobre 2017 pour faire remonter les revendications de l'élevage et du pastoralisme / Sollicitation en octobre et en décembre des parlementaires locaux pour obtenir leur soutien d'urgence (courrier à adresser au 1er Ministre et aux deux Ministères concernés).
12762;12754;"Précision sur les textes concernés:
PJL Avenir professionnel et ses décrets d'application"
12763;12755;PJL PACTE : proposition de suppression du délai d'application de 6 mois de la réforme des soldes à compter de la publication de la loi
12764;12756;"Précisions sur les textes et travaux concernés:
- Mission d'information de l'AN sur la fiscalité du numérique
- Mission de l'IGF sur la fiscalité locale pesant sur le commerce
- Mission dite ""Richard - Bur"" sur la refonte de la fiscalité locale
- PLF 2019"
12765;12757;"Précisions sur les textes de loi ou travaux concernés: PJL PACTE; mission d'évaluation de la loi pour la Croissance, l’activité et l’égalité des chances économiques à l'Assemblée nationale; PJL Suppression des surtranspositions des directives européennes"
12766;12758;"Précisions des mesures proposées: créer des Zones commerciales prioritaires;étendre le champ de l’expérimentation et de l’innovation; généraliser les PLU intercommunaux; mieux évaluer les projets commerciaux par une réforme des CDAC; relever le seuil d'intervention de la CDAC pour la réouverture au public d'un local non exploité depuis 3 ans; accélérer la numérisation de l’accès à l’information sur l’urbanisme; numériser les principales démarches administratives; assouplir les règles relatives à la sécurité et l'accessibilité dans le cadre d'un bail de courte durée
développer un guichet unique administratif; faciliter l’ouverture dominicale des magasins à dominante alimentaire après 13 h "
12767;12759;"Précisions sur les textes ou travaux concernés:
Mission d’évaluation à l'Assemblée nationale de la loi pour la Croissance, l’activité et l’égalité des chances économiques
PJL PACTE"
12768;12760;Précisions sur les mesures proposées: diminution du seuil de la détaxe et simplification des règles pour simplifier le parcours du client international
12769;12761;Précisions sur les travaux concernés: Feuille de route sur l'économie circulaire et sa déclinaison en mesures législatives
12770;12762;
12771;12763;
12772;12764;
12773;12765;
12774;12766;
12775;12767;
12776;12768;
12777;12769;
12778;12770;
12779;12771;
12780;12772;Rencontrer des représentants de l'Etat sur des exploitations pour alerter sur des situations urgentes (EGA, TODE, paiement des aides PAC, agri-bashing...)
12781;12773;Envoie de courrier à destinations de représentants de l'Etat sur des dossiers demandant une réaction rapide ou une prise de conscience de leur part (EGA, agri-bashing, TODE, paiement des aides PAC...)
12782;12774;Rencontre avec le conseiller du premier ministre sur la situation du dossier TO-DE dont la suppression affecte énormément le département 49
12783;12775;Participation à des réunions et tables rondes sur des sujets agricoles et restauration collective (approvisionnement produits locaux...)
12784;12776;Rencontre avec les députés du 49, en présence de journalistes, au sujet du contenue des amendements de la loi loi EGA avant son vote à l'assemblé nationale.
12785;12777;Invitation et rencontre de représentants de l'Etat à des manifestation agricole grand publique ayant pour objectif la promotion du monde agricole et la mise en avant de ses problématiques (Au Pré d'Angers, Festi-Elevage...)
12786;12778;Rencontre avec le préfet sur la situation de l'installation et la transmission des exploitations agricoles dans le 49
12787;12779;Faire le point chaque trimestre avec les parlementaires sur l'état des législations agricoles (ex : EGA), sur l'attente du monde agricole auprès du gouvernement. Faire remonter les inquiétudes du monde agricole vis à vis de certains sujets (agri-bashing, dégradation de corps de ferme et de cultures...)
12788;12780;
12789;12781;
12790;12782;
12791;12783;
12792;12784;
12793;12785;
12794;12786;
12795;12787;
12796;12788;
12797;12789;
12798;12790;
12799;12791;
12800;12792;
12801;12793;
12802;12794;
12803;12795;
12804;12796;Réunion avec un membre de la DGMIC pour discuter des évolutions possibles de la Loi Bichet et proposer la vision de Culture Presse au nom des marchands de presse, et suite à sa participation à la consultation publique à la Mission Schwartz.
12805;12797;Rencontre avec le directeur de la DGMIC pour échanger sur notre contribution à la mission Schwartz, préalable à la réforme de la loi Bichet. Réunion à la DGMIC à notre initiative. Autres échanges : situation actuelle des diffuseurs de presse, point sur les aides de l'Etat à la modernisation et l'informatisation des points de vente - et sur leur évolution possible.
12806;12798;Réunion avec la directrice de cabinet de la Ministre pour échanger sur les évolutions de la loi Bichet. Demande à ce que soient encadrées et régulées les obligations pesant sur les marchands, d'une mise en place d'une définition de la presse dans la loi, et d'un assortiment. 
12807;12799;
12808;12800;
12809;12801;
12810;12802;
12811;12803;
12812;12804;
12813;12805;
12814;12806;
12815;12807;
12816;12808;
12817;12809;
12818;12810;
12819;12811;
12820;12812;
12821;12813;
12822;12814;
12823;12815;
12824;12816;
12825;12817;
12826;12818;
12827;12819;
12828;12820;
12829;12821;
12830;12822;
12831;12823;
12832;12824;
12833;12825;
12834;12826;
12835;12827;
12836;12828;
12837;12829;
12838;12830;
12839;12831;
12840;12832;
12841;12833;
12842;12834;
12843;12835;Rencontres parlementaires au sujet de l’impact de l'innovation sur la vie professionnelle des personnes atteintes de diabète et sur l’évolution des réglementations qui conditionnent l’accès à certains métiers
12844;12836;Rencontres parlementaires et adminsitratives en vue de l'organisation d'une table ronde sur la lutte contre l'antibiorésistance, parrainée par un député.
12845;12837;Rencontres parlementaires afin de les sensibiliser à la question de la sécurité transfusionnelle en France et les informer de l'engagement sociétal de l'entreprise Terumo BCT en Afrique.
12846;12838;
12847;12839;22 actions du 07/07/2017 au 19/12/2017
12848;12840;
12849;12841;
12850;12842;
12851;12843;
12852;12844;
12853;12845;
12854;12846;Réunion permettant de présenter les priorités proposées pour la mise en place des contrats de filières pour le secteur en crise 
12855;12847;
12856;12848;Des amendements ont été déposés pour prendre en compte les coûts de production des agriculteurs 
12857;12849;Courrier demande le respect de la représentativité des employeurs pour les arrêtés départementaux concernant l'emploi des salariés agricoles
12858;12850;"2 rencontres ont été organisées en 2018 à la demande de la FDSEA : 21/02/2018 et 27/04/2018
les discussions ont porté plus particulièrement sur les distorsions de concurrence suite au mercosur et sur l'application des dérogations d'épandage."
12859;12851;"à plusieurs reprises, la FDSEA du Finistère a sollicité par courrier le Préfet sur des sujets nécessitant son intervention et une prise de décision dérogatoire : les 27/04 et 17/09: dérogation à l'interdiction d'épandage, le 01/08 : intervention contre les arbitrages défavorables du projet PAR DN6 et le 04/12 : suppression de la carte ""fermes usines"" publiée par Greenpeace"
12860;12852;"Demande d'un entretien avec Stéphane Travert pour rappeler la nécessité :
- s'attaquer aux distorsions de concurrence, notamment en volaille avec l'ukraine - renforcer le pouvoir de négociation des agriculteurs au travers des organisations de producteurs (OP), et de leurs associations.
- pérenniser le décret sur la mention d'origine
- enrayer la baisse de compétitivité
- assurer un appel d'air pour les importations d'oeufs
- solutionner les problèmes des Phytosanitaires, la séparation Conseil / Vente, la Fin des rabais / ristournes / remises"
12861;12853;Les 06/04 et 07/04, des rencontres avec les députés du Finistère siégeant à la commission économique ont été organisées pour défendre la suppression et/ou le soutien d'amendements de la loi EGAlim confortant les agriculteurs du département dans l'économie finistérienne : bien être animal, glyphosate, ....
12862;12854;mobilisation de la FDSEA du Finistère auprès du préfet, des services de la préfecture, des députés et sénateurs, dès début août 2018 jusqu'à la décision au parlement pour obtenir un allègement renforcé aménagé pour les emplois actuellement éligibles à l’exo TO/DE, dans le temps avec un allègement renforcé maximal dès le 01/01/2019, au lieu du 01/10/2019 et aménagé en terme de dégressivité qui n’existe qu’au-delà 1, 20 SMIC (situation marginale).
